180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,809.556694357
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.94843979
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1306.79457172
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1021.2882765
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1238.5607402
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1160.56927977
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,600.317623791
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,903.62757408
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.2249775
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,559.935735968
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,917.01090047
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,962.835958167
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,737.249124162
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,457.374308355
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,774.609556745
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,975.001380521
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,834.172641715
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1306.79457172
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1143.17706137
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,353.657468802
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,690.743094704
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,897.365843324
180,170,185,207,180,248,305,242,15,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,955.718747005
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,559.935735968
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1212.92037962
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1131.07429021
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,580.174894123
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,809.556694357
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.94843979
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,834.172641715
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1160.56927977
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,600.317623791
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,903.62757408
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.2249775
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,917.01090047
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1238.5607402
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,962.835958167
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,955.718747005
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,737.249124162
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,457.374308355
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,774.609556745
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,975.001380521
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1021.2882765
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.94843979
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1306.79457172
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1143.17706137
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,353.657468802
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,690.743094704
180,170,185,207,180,248,305,242,10,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,897.365843324
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1163.2249775
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1212.92037962
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1131.07429021
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,580.174894123
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,809.556694357
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,834.172641715
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,962.835958167
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,600.317623791
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,903.62757408
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,559.935735968
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,917.01090047
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1238.5607402
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1160.56927977
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,975.001380521
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1021.2882765
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,690.743094704
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,897.365843324
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,737.249124162
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,457.374308355
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,774.609556745
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1345.37664674
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1319.68343972
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,353.657468802
180,170,185,207,180,248,305,242,5,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,955.718747005
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1234.05351884
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,564.665342351
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,768.347264927
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,25,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1183.80505147
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1390.3740898
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1093.93414468
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,877.413635149
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1178.40259719
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1354.5225346
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,537.629484735
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,976.007629639
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,15,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1329.55581225
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,20,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,522.701016163
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,5,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,698.209865566
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,5,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,424.417226924
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,10,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,837.789849205
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,15,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1083.15914565
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,20,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,1179.81849862
180,170,180,207,200,248,305,242,25,40,150,150,2,2,80,80,150,150,2,2,10,51,29,46,10,7,54,38,46,192,14,9,25,31,35,31,51,11,3,32,54,24,8,8,22,31,209,35,8,13,33,77,85,241,9,26,953.994914454
